pdb_id,entity_id
6r86,39
6r86,43
6r86,19
6r86,32
6r86,30
6r86,35
6r86,28
1c02,1
5fmf,5
2etw,3
5fmf,1
1y2y,1
3gtk,9
3gtk,1
3gtk,10
3gtk,5
1k2n,1
2hld,5
1rp4,1
1am1,1
2hld,2
1fkm,1
3gpj,14
3gpj,8
3gpj,3
3gpj,5
3d29,9
3d29,14
3d29,3
3d29,11
3odt,1
3gpj,6
5fmf,6
3o07,1
6em4,29
2wwa,10
2wwa,9
2wwa,5
2wwa,11
2wwa,6
2wwa,12
2wwa,7
2wwa,1
2wwa,4
2wwa,2
2wwa,8
5fmf,4
5fmf,3
6r86,47
5fmf,2
3md1,1
1crj,1
6gsa,4
6gsa,2
6gsa,3
6r86,37
1us7,1
6r86,36
6r86,38
6r86,29
6r86,41
6r86,44
4cvi,1
2vsx,2
3a47,1
4ccx,1
6r86,21
6r86,33
6r86,23
6r86,24
6r86,31
6r86,18
5fmf,8
5fmf,7
3opx,1
1bjt,1
6r84,50
3nii,1
2ggp,2
1aqs,1
5w94,3
5w94,2
1u5t,3
1ee4,1
2go9,1
4a3k,6
4a3k,7
3nzj,12
3nzj,5
1f59,2
3gpt,13
3r98,1
4tra,1
2qrk,1
3im1,1
6em4,36
1d8h,1
3tra,1
3ud0,1
1dgc,2
3cxh,2
2b8k,5
3cxh,1
2b8k,4
2b8k,3
5jut,13
5jut,10
5fj8,2
3m4o,2
1ycd,1
2qfy,1
5fj8,8
5fj8,10
5fj8,1
5fja,15
5fja,11
5fja,10
4zgq,2
1bq4,1
5gak,2
5gak,1
3e47,7
3e47,11
3e47,5
3e47,9
5gak,16
5gak,8
5gak,10
5gak,14
5gak,15
5gak,11
5gak,6
3dm7,1
4v7f,44
6tna,1
4asb,1
1zvf,1
3jam,36
2ww9,13
2ww9,8
4v7f,23
4v7f,21
4v7f,15
4v7f,20
4v7f,27
2b12,2
2b12,1
3qv0,1
2ww9,5
2ww9,6
2ww9,14
2ww9,4
1ofo,1
2ww9,15
3jam,37
2ww9,7
2ww9,12
2ww9,11
2ww9,2
2ww9,3
2ww9,9
2ww9,1
2ww9,10
1tra,1
2xh0,1
2hes,1
3m2i,1
3k3v,1
4by1,3
4by1,10
4by1,4
5fyw,21
5fyw,20
5fyw,22
5fyw,16
5fyw,17
5fyw,9
5fyw,5
2j04,2
2j04,1
4v7f,30
4v7f,32
4v7f,35
2qfv,1
4by1,1
4v7f,43
3oiq,2
1w7p,2
6ruo,4
1u9g,1
5jut,1
3hoz,11
3hoz,9
5jut,5
3hoz,2
3opw,1
4v7f,42
3c1s,1
1cpd,1
4a6h,1
6ruo,15
6ruo,13
6ruo,7
6ruo,8
6ruo,11
6ruo,12
6ruo,14
6ruo,16
6ruo,17
6ruo,18
6ruo,6
6ruo,9
3ck4,1
6ruo,10
6ruo,5
1pxt,1
6ruo,1
6ruo,2
4v7f,13
4v7f,10
4v7f,8
4v7f,25
4v7f,19
4v7f,6
4v7f,17
1z9z,1
2vdu,1
2rfo,1
5iew,1
1asy,1
4tna,1
4v7f,28
4v7f,12
4v7f,26
4v7f,16
4v7f,14
4v7f,11
4v7f,9
4v7f,7
4v7f,24
4v7f,22
4v7f,29
4v7f,18
5fja,17
5fja,12
5fja,13
5fja,9
2pjw,2
3tkn,2
3tkn,1
6ruo,3
2oe1,1
3gjp,1
1mb1,1
1k0c,1
1n8p,1
1dse,1
1crh,1
3gpw,2
3a4a,1
5gak,36
5gak,37
1ruw,1
5gak,28
5gak,30
6gz3,4
5gak,32
5gak,33
5gak,38
5gak,35
5gak,29
3ctg,1
5gak,3
3e47,1
3e47,2
3opt,1
5gak,5
2evj,3
5g34,1
5gak,34
5gak,31
2v3m,1
2iwx,1
4hb4,2
3gtq,6
3gtq,4
3gtq,8
2f8k,2
6q8y,56
6q8y,62
1fq7,1
5gak,25
1uoc,1
5gak,27
5gak,26
6q8y,61
6q8y,60
6q8y,59
6q8y,58
1bem,1
3g9g,1
5gak,22
5gak,19
5gak,20
6q8y,6
6q8y,10
6q8y,7
1le8,3
6q8y,13
6q8y,9
6q8y,12
6q8y,15
6q8y,17
6q8y,1
6q8y,5
6q8y,11
3d1p,1
6q8y,42
6q8y,43
6q8y,55
6q8y,24
6q8y,37
6q8y,32
6q8y,39
6q8y,30
6q8y,45
6q8y,53
6q8y,25
1aeq,1
5gak,21
5gak,18
6q8y,16
6q8y,4
6q8y,8
6q8y,2
6q8y,3
6q8y,14
6q8y,34
6q8y,48
6q8y,36
6q8y,19
6q8y,26
6q8y,51
6q8y,21
6q8y,33
6q8y,20
6q8y,22
6q8y,63
6q8y,69
6q8y,71
6q8y,79
6q8y,65
6q8y,77
6q8y,74
2v2e,1
1unt,1
3eud,1
3vlc,1
3cz7,1
3fk3,1
6q8y,68
6q8y,75
6q8y,72
6q8y,66
6q8y,76
6q8y,82
6q8y,81
6q8y,67
6q8y,70
6q8y,64
6q8y,73
6q8y,78
6q8y,80
3j16,12
3j16,4
3j16,11
3j16,5
3j16,8
3j16,9
3j16,1
1a3x,1
3j16,3
3j16,10
3j16,7
1w5j,1
2xx4,1
2v23,1
1iic,1
4j84,1
1qsm,1
4j84,2
1qnv,1
2bpo,1
2fce,1
1qvw,1
3hox,10
3hox,5
3hox,4
3hox,3
3hox,11
3hox,1
3hox,6
2anz,1
1jee,1
5fjz,1
1aeb,1
2o7h,1
1r53,1
1zm3,1
4zde,1
1xb4,1
2dyf,2
1kyo,2
1kyo,1
1kyo,5
1kyo,8
1kyo,3
1kyo,7
3psf,1
2oe0,1
3h4l,1
1yat,1
1dp5,2
3jc7,2
1zhw,1
5a0m,2
5a0m,1
2dlc,2
1g6q,1
4haz,3
2wq1,1
2dlc,1
2z2r,1
3peu,1
3peu,2
5mrf,29
1rm0,1
1cif,1
3jc7,3
3jc7,1
1fnt,2
1fnt,1
4v7r,38
1m46,1
4v7r,53
1lbq,1
4v7r,9
4in3,2
3ctf,1
4v7r,6
4v7r,15
4v7r,32
4v7r,25
4v7r,26
4v7r,33
4v7r,24
4v7r,19
4v7r,35
4v7r,36
4v7r,5
4v7r,28
4v7r,34
4v7r,8
4in3,1
2vk8,1
3i4n,9
4v7r,42
3m2h,1
4hav,3
4tyn,1
2jmj,1
3f7f,1
1sog,1
5m0i,2
5bqa,1
1jzt,1
5meb,1
3hib,1
5jcs,40
5jcs,42
1dj1,1
5jcs,44
1b54,1
1vlp,1
3m2c,1
3bdm,9
3bdm,10
3bdm,12
3bdm,11
3bdm,6
3bdm,1
3bdm,3
3bdm,5
3bdm,2
6r86,8
6r86,15
1i12,1
5g06,11
3bi4,1
5yqi,1
3izd,1
5g06,6
5g06,5
5g06,2
2r10,1
2dzn,1
2dzn,2
3bdm,13
3bdm,14
3bdm,7
3bdm,8
3bdm,4
2wq2,1
2xx2,1
1ngs,1
3gx8,1
3lgb,1
4v88,36
2zwa,1
2euz,3
1nel,1
4v7r,4
4v7r,3
4v7r,14
4v7r,2
4v7r,1
4v88,1
4v7r,69
4v7r,67
4v7r,65
4v7r,52
4v7r,60
4v7r,63
4v7r,50
4v7r,58
4v7r,56
4v7r,61
4v7r,46
4v7r,64
4v7r,40
4v7r,43
4v7r,57
4v7r,59
4v7r,62
4v7r,30
4v7r,27
4v7r,23
4txe,1
3i4n,2
4v7r,72
4v7r,73
4v7r,48
4v7r,49
4v7r,45
4v7r,39
4v7r,47
4v7r,51
4v7r,31
4v7r,21
4v7r,13
4v7r,17
4v7r,11
4v7r,18
4v7r,22
4v7r,20
4v7r,37
4v7r,10
4v7r,7
4v7r,12
4v7r,16
2yno,1
5vjn,1
1fnt,3
1fnt,4
1fnt,9
3i4n,5
3i4n,12
1ejb,1
2j9u,1
2i5k,1
3oha,1
2vwc,1
1fnt,14
1fnt,8
1fnt,12
3i4n,6
3i4n,7
2eux,3
1d1p,1
2b7b,1
4a7m,1
5g06,3
5g06,1
6r86,6
6r86,1
6r86,5
6r86,16
3pst,1
1zim,1
1zb1,1
4zkd,1
3i5q,1
2b7b,2
5g06,10
4aco,1
5g06,8
2j9u,2
2euv,3
1pyi,2
1nik,9
1nik,6
1nik,2
3w3x,1
2bn4,1
1jeh,1
1q97,1
2brc,1
1nik,1
3kjl,2
1nik,8
1nik,3
1nik,10
1nik,5
3kar,1
3kjl,1
3eph,1
3eph,2
3mv2,1
1crg,1
2fql,1
4qao,1
3mv2,2
1zx6,1
2ihp,1
2wq3,1
1vkh,1
486d,3
2ynn,1
2fa2,1
2iw3,1
3dy4,7
3dy4,8
3to7,1
3iay,3
4cvj,1
4c3h,6
5mea,1
3flo,2
1q32,1
1ltd,1
5i2t,1
1uo3,1
1ux5,1
1ysc,1
3dy4,3
3dy4,10
3dy4,9
3dy4,11
3dy4,2
3dy4,13
3dy4,12
3dy4,14
3dy4,6
3dy4,4
3dy4,5
3dy4,1
6gqv,46
6gqv,47
6gqv,36
6gqv,50
6gqv,49
6gqv,55
6gqv,39
6gqv,48
6gqv,37
6gqv,40
6gqv,30
6gqv,25
6gqv,19
6gqv,33
6gqv,22
6gqv,23
6gqv,31
2qb8,1
1ngm,3
1ngm,4
6gqv,27
6gqv,32
6gqv,24
6gqv,18
6gqv,26
6gqv,16
6gqv,21
6gqv,1
6gqv,15
6gqv,20
6gqv,3
3osp,1
6gqv,75
6gqv,81
6gqv,82
6gqv,84
6gqv,71
6gqv,79
3oe7,5
6gqv,68
1cri,1
6gqv,62
6gqv,63
6gqv,44
6gqv,80
6gqv,83
6gqv,78
6gqv,74
3oe7,4
6gqv,72
3oe7,3
6gqv,77
3oe7,1
3oe7,2
6gqv,73
6gqv,76
6gqv,69
6gqv,70
6gqv,58
6gqv,65
6gqv,64
6gqv,61
6gqv,52
6gqv,51
6gqv,54
6gqv,42
6gqv,67
6gqv,53
6gqv,35
6gqv,43
6gqv,13
6gqv,57
6gqv,59
6gqv,45
6gqv,60
6gqv,66
6gqv,56
6gqv,38
6gqv,41
6gqv,29
6gqv,34
6gqv,8
6gqv,28
6gqv,11
6gqv,5
6gqv,6
6gqv,9
6gqv,17
6gqv,7
6gqv,2
6gqv,14
1twc,8
6gqv,10
6gqv,4
6gqv,12
2zev,1
3gre,1
3flo,3
1r2p,1
3mzl,2
3mzl,1
2jd5,1
2jd5,2
1twc,1
5dvb,1
1bob,1
4c3h,9
4c3h,13
4c3h,5
4c3h,3
4c3h,7
4c3h,12
4c3h,1
4c3h,14
4c3h,11
4c3h,8
4c3h,2
2id4,1
2qp9,1
1twc,4
1twc,9
1twc,5
2oaj,1
1twc,10
1twc,3
1twc,7
1twc,6
1twc,2
3c2r,1
1nik,4
1nik,12
1nik,7
1nik,11
1ysd,1
5tga,77
5tga,73
5tga,70
5tga,76
5tga,57
5tga,65
5tga,64
5tga,61
5tga,48
5tga,56
5tga,37
4uvj,1
5tga,11
5tga,10
5tga,3
5tga,8
5tga,23
1krj,1
1jra,1
3ed3,1
1p6o,1
5uwj,3
5uwj,2
2uy2,1
5tga,80
5tga,82
5tga,5
5tga,17
5tga,7
5tga,16
5tga,30
5tga,22
5tga,24
5tga,13
5tga,6
5tga,2
5tga,14
5tga,18
5tga,9
5tga,25
5tga,4
5tga,20
5tga,21
7enl,1
3mg0,13
3mg0,9
3mg0,11
3mg0,5
3mg0,12
3mg0,1
3mg0,6
1wr1,2
5tga,83
5tga,58
5tga,67
5tga,54
5tga,60
5tga,44
5tga,66
5tga,41
5tga,62
5tga,32
5tga,19
5tga,31
5tga,15
5tga,28
5tga,27
5tga,26
5tga,33
5tga,29
1g0u,12
1g0u,5
1g0u,11
1g0u,9
1g0u,14
4clc,4
4clc,1
4clc,2
5a53,2
1stq,1
2bf4,1
3mg0,14
3mg0,10
3mg0,4
3mg0,8
3mg0,7
1y1v,2
5a53,1
1paq,1
5a53,3
1g0u,10
1g0u,7
1g0u,1
1y1v,11
1y1v,9
1y1v,10
1eov,1
1y1v,13
1raq,1
3f3k,1
1y1v,6
1y1v,12
1y1v,8
1y1v,7
1g0u,8
1g0u,13
1ijf,1
1g0u,2
1g0u,6
1ijf,2
1g0u,3
1g0u,4
4ab7,1
4j73,1
4clc,3
1d8i,1
4clc,5
3mg0,3
3mg0,2
1wr1,1
3lda,1
1c03,1
1pcx,1
1gcm,1
2xok,4
2xok,6
2xok,3
2xok,2
2xh4,1
1dp5,1
2xok,5
6cit,2
6cit,3
2xj8,1
3mgu,1
5mrf,11
5mrf,14
1j4l,1
5mrf,10
5mrf,1
5mrf,3
5mrf,8
5mrf,2
5mrf,15
5mrf,13
5mrf,18
5mrf,21
2rnx,2
5mrf,22
5mrf,20
5mrf,19
5mrf,7
5mrf,16
3esw,1
3esw,2
5mrf,5
5mrf,17
5mrf,12
5mrf,9
4hb0,2
5mrf,6
5mrf,4
4hb0,3
2be1,1
1kyo,6
1kyo,12
1kyo,9
1kyo,4
1fq5,1
1nrj,2
2xzl,1
3onk,1
3htk,3
3hgt,1
3m28,1
3htk,2
3htk,1
6rr0,1
2wpv,2
2wpv,1
3oi7,1
1uyt,1
1nrj,1
2xgz,1
2x1f,1
3jc7,11
3jc7,7
2evi,3
2qqg,1
3jc7,4
5vjp,1
2z52,1
1qqe,1
1txn,1
4haz,2
5mrf,31
7tim,1
5mrf,26
5mrf,38
2y9m,2
3gfp,1
3zs9,2
4ce1,1
2xok,1
5mrf,72
5mrf,47
5mrf,54
5mrf,49
5mrf,50
5mrf,33
5mrf,24
5mrf,46
5mrf,53
5mrf,40
5mrf,28
2ik6,1
5mrf,37
5mrf,45
5mrf,23
5mrf,58
5mrf,39
5mrf,51
5mrf,48
5mrf,43
5mrf,52
5mrf,36
5mrf,42
5mrf,27
5mrf,34
5mrf,44
5mrf,35
5mrf,30
5mrf,56
5mrf,55
3zs9,1
3kc2,1
5mrf,76
2euo,1
5mrf,73
5mrf,75
5mrf,77
5mrf,78
5mrf,68
5mrf,74
5mrf,65
5mrf,64
5mrf,60
5mrf,57
5mrf,71
5mrf,66
5mrf,70
5mrf,69
5mrf,67
5mrf,63
5mrf,59
5mrf,62
5mrf,61
1csu,1
2y9m,1
5mrf,41
3icq,2
5mrf,25
5a7u,1
1y1v,5
1y1v,4
1y1v,3
1y1v,1
3ofn,4
3ofn,2
4axp,1
1ap8,1
2z4d,1
3ofn,3
1ykh,2
1ccc,1
3ofn,1
3ofn,5
1ykh,1
3onl,1
3fbi,1
3fbi,2
5mrc,52
3onl,2
4a93,1
3fhn,1
2r92,8
2r92,6
2r92,4
5fz5,14
5fz5,11
5fz5,21
5fz5,20
5fz5,9
5fz5,16
3f4a,1
5mrc,33
5mrc,42
5mrc,29
5mrc,38
5mrc,35
5mrc,24
5mrc,20
5mrc,34
5mrc,13
5mrc,40
5mrc,15
1fxt,1
3a37,1
1t4n,1
2e03,1
1chi,1
5mrc,7
5mrc,6
5mrc,8
5mrc,2
5mrc,1
3b46,1
3m2b,1
1fy7,1
3oii,1
2ja7,12
2ja7,8
2ja7,5
1sz9,1
2ucz,1
3i4n,3
4v7r,66
2bf0,1
4v7r,68
4v7r,70
4v7r,71
4v7r,44
4v7r,54
5wty,2
4v7r,55
4v7r,41
5fjw,2
1fnt,7
1fnt,5
1fnt,6
5fjw,1
1fnt,13
1fnt,11
1fnt,10
3i4n,11
3i4n,10
3i4n,4
3i4n,8
2zlg,1
3i4n,1
5aex,1
4c3h,10
4c3h,4
1k02,1
5apu,1
1zyz,1
2fh9,1
3rby,1
2uv8,2
2uv8,1
2rgr,3
2l9b,2
2l9b,1
1zy5,1
1zby,1
3ig8,1
5mec,1
3rsz,1
5g06,9
2pfv,1
1a0a,3
5g06,4
5g06,7
1unu,1
1bs2,1
3bfr,1
3kt0,1
3gpm,1
3k8p,2
5dc3,38
5dc3,37
3jc7,5
3h84,1
3jc7,10
5mrf,32
3jc7,9
3jc7,6
3jc7,8
2axq,1
6oab,2
4v88,82
4v88,84
4cgu,2
4v88,85
4cgu,1
4v88,80
4v88,38
4v88,37
6r6g,4
6oab,1
6r6g,3
1m4z,1
2wq0,1
1euv,2
3bnm,1
2z5c,2
3kt6,1
1euv,1
2cvw,1
2z5c,3
2z5c,1
2c5q,1
6qg6,2
3m1i,2
6o7u,7
2if8,1
6qg6,5
6qg6,6
4a9a,1
3lvv,1
6qg6,8
4a9a,2
3u2y,1
1uo1,1
1kxn,1
2yga,1
1hr9,1
1g7p,3
3gtp,4
3gtp,6
3gtp,9
3gtp,10
3gtp,2
1hr9,2
5ams,1
1f7u,2
1f7u,1
1w2x,1
1ylv,1
2rf4,2
2rf4,1
3m1i,3
3m1i,1
1huk,1
6o7u,2
6o7u,4
6o7u,3
6o7u,8
2khh,2
6o7u,1
6o7u,5
6o7u,6
3gtp,5
3gtp,7
3gtp,8
1unw,1
3rkg,1
2khh,1
3q66,2
5c2y,1
6qg6,1
3q66,1
2xj5,1
6r86,10
6r86,13
6r86,2
6r86,11
6r86,14
3rsz,2
6r86,3
6r86,12
6r86,7
1bk5,1
6r86,9
6r86,4
4hav,2
2qrl,1
1s4p,1
2wep,1
6du0,1
5fjz,2
1t9a,1
1zhx,1
4a3e,1
3gtp,3
2h1e,1
3gtp,1
1aej,1
3onx,1
2ksq,1
3flo,1
2fxt,1
6qg6,7
6nsx,2
6qg6,4
1pd0,1
6qg6,3
1szd,1
5mgx,1
6cw2,2
2k2u,1
2vnu,2
1zhy,1
3e9o,1
4je3,1
1ysb,1
1cig,1
2caz,3
6rwe,3
2caz,1
2caz,2
6rwe,12
6rwe,14
4bxz,11
1ccb,1
1m6x,4
4bxz,9
4bxz,7
4bxz,12
4bxz,13
4bxz,8
4bxz,10
4bxz,3
4bxz,5
1yic,1
4bxz,4
4bxz,6
1fa0,1
3e9f,1
3izq,1
3i4m,2
3i4m,3
1x3w,1
1jd2,11
1jd2,5
1jd2,4
1jd2,8
1w1n,1
2f66,3
2f66,2
2f66,1
1tkl,1
2o0a,1
1cmu,1
3gtj,5
2x19,1
3fwc,1
1n5z,1
2hbm,1
5wpl,2
3l10,2
3fp2,1
1xpq,1
3nzx,10
3nzx,1
3nzx,2
3nzx,4
3gtj,1
3nzx,5
3nzx,9
3nzx,14
3nzx,8
1ygp,1
2bcg,1
3i4m,9
3i4m,10
3i4m,1
1ccl,1
3cpi,1
3i4m,4
3i4m,8
3i4m,11
3i4m,5
3i4m,6
3i4m,7
3izq,2
3i4m,12
3nik,1
6fnu,1
1f18,1
5gao,10
5gao,8
2oq2,1
4ce3,1
2a4v,1
1nt9,4
1nt9,2
1r64,1
1ynz,1
1m0w,1
3clj,1
2weq,1
3gtj,10
3gtj,3
3gtj,2
1ac5,1
1jk9,2
1jk9,1
1ob5,2
5hpl,1
1tmk,1
2y9z,3
3gtj,9
3gtj,4
3gtj,7
3gtj,8
3gtj,6
1wpx,1
5pgm,1
2xil,1
3zco,1
1s4o,1
1bgw,1
1i21,1
1nt9,8
1nt9,3
1nt9,1
1nt9,7
1nt9,6
1nt9,5
1nt9,11
1nt9,9
1nt9,12
1nt9,10
2a70,1
2ciu,1
3axi,1
1g6w,1
1fcw,1
3nfq,1
3ns4,1
2b11,2
2b11,1
2hjh,1
1gjp,1
3o4z,1
3b8a,1
2xgq,1
4pqz,1
1jd2,6
1jd2,13
1jd2,14
1jd2,7
1jd2,9
6o3x,1
2xd6,1
2nvq,11
2nvq,7
2nvq,9
2nvq,13
2nvq,4
1x3w,2
6o3x,2
2nvq,8
2nvq,12
2nvq,6
2nvq,5
2nvq,10
1jd2,10
1jd2,3
1jd2,1
1jd2,12
1jd2,2
4chh,1
5jgh,3
5nrl,33
5nrl,36
5nrl,37
2doq,1
5nrl,28
1bq3,1
3mg6,11
3mg6,3
3mg6,13
3mg6,1
3mg6,5
3mg6,4
3mg6,6
3mg6,12
1cmt,1
2xu6,1
2bwb,1
4h6d,1
3bg0,2
2dgc,2
4urp,1
3lj1,1
3s15,8
3s15,9
3s15,7
3s15,10
3s15,4
3s15,1
3m25,1
3mv3,1
1ezv,5
1ezv,7
1ezv,8
3a58,1
3a58,2
3epl,3
2g3k,1
1kb9,1
1kb9,3
2vso,1
2is9,1
2a28,1
1twa,10
1twa,3
1twa,1
1twa,6
1twa,9
1twa,7
1twa,4
1twa,5
1twa,8
1twa,2
4yg8,2
1sxj,5
3hyh,1
3hou,5
3hou,12
3hou,4
2fak,5
2fak,3
2fak,1
3r84,2
3hou,1
1vdn,1
1sxj,3
1sxj,1
1sxj,2
1sxj,6
1sxj,4
3hou,8
3hou,10
3hou,3
3hou,7
3hou,6
3hou,11
3hou,9
3hou,2
5apw,1
4yg8,1
6bd9,1
2vkn,2
2vkn,1
2nrn,1
1qgx,1
3crp,2
3f3p,2
3crp,1
1mja,1
1szc,1
3f3p,1
1rb7,1
6bym,1
2z5b,2
2z5b,1
3h0s,1
5ed1,2
1p43,1
1cck,1
1r9t,9
1r9t,10
1r9t,5
1r9t,7
2x1a,1
3btv,1
1uzx,1
1aeg,1
4b08,1
2z4v,1
2yhx,1
6gz5,4
2z50,1
1mqs,2
1mqs,1
6o3y,1
6o3y,2
1w31,1
2fq3,1
3hox,12
2one,1
3hox,7
3hox,8
3hox,9
1u75,1
3k8t,1
3acp,1
1lco,1
3hox,2
5tga,35
5tga,81
5tga,75
5tga,79
5tga,72
3b7z,1
5tga,74
5tga,55
5tga,68
5tga,69
5tga,49
5tga,52
5tga,53
5tga,63
5tga,34
5tga,47
5tga,51
5tga,59
5tga,46
5tga,39
5tga,36
5tga,42
5tga,1
5tga,12
5tga,50
5tga,45
5tga,43
5tga,38
5tga,40
5tga,85
5tga,84
5tga,71
5tga,78
3c0r,1
5zr1,7
3gl1,1
5zr1,8
2d3d,1
1r9t,6
1r9t,4
1uss,1
5ed1,3
1r9t,12
1r9t,8
1r9t,11
1r9t,13
1zuk,1
3m48,1
3p26,1
4c0b,1
1q99,1
4c0b,2
2ygv,2
2ygv,1
3mg7,1
3mg7,2
2hl8,1
2p6g,1
3mg7,13
1d66,3
1irw,1
1r9s,6
1zy4,1
1r9s,10
1y14,1
1r9s,11
2bay,1
6ndy,1
3cpj,2
1e6i,1
3bw1,1
5nrl,5
6i7o,20
6i7o,18
6i7o,23
6i7o,31
6i7o,40
6i7o,26
1f9u,1
3s16,7
3k7a,11
1e6i,2
3h0j,1
2ik0,1
1tn1,1
3k7a,3
3k7a,2
3k7a,1
3k7a,7
2pmi,2
1lws,3
4c46,1
3gpn,1
5m8c,1
2pmi,1
6i7o,81
6i7o,75
3k7a,6
6i7o,79
6i7o,56
6i7o,54
6i7o,67
3k7a,5
3k7a,4
1h7r,1
6i7o,80
6i7o,84
6i7o,61
6i7o,70
6i7o,68
6i7o,62
6i7o,78
6i7o,66
6i7o,64
6i7o,51
6i7o,60
6i7o,57
6i7o,63
6i7o,83
6i7o,77
6i7o,73
6i7o,52
6i7o,71
6i7o,74
6i7o,58
6i7o,53
6i7o,55
3k7a,8
6i7o,69
6i7o,65
6i7o,82
6i7o,72
6i7o,76
6i7o,59
6i7o,44
6i7o,24
3blx,1
3kyh,2
3kyh,1
1x3z,2
3nit,1
2vpv,1
3ea5,2
3onn,1
1edz,1
1m0t,1
1jki,1
5g04,15
3c7n,1
2m24,1
1ytf,3
1ytf,5
1ytf,4
1ytf,6
2as1,1
3d2f,1
3ig5,1
3l0w,2
6hd7,9
6hd7,3
5tvz,1
5ll6,2
3ccx,1
5ll6,12
5ll6,3
5ll6,5
5ll6,1
5ll6,14
5ll6,8
5ll6,10
5ll6,4
5ll6,7
2rkl,1
3m2d,1
5vkz,1
2gpl,11
2gpl,10
2gpl,12
2gpl,4
2gpl,1
2gpl,2
2b1f,1
6hd7,13
3l0w,1
6hd7,4
6hd7,1
5ll6,17
5ydt,2
5ll6,16
5ll6,19
5ll6,13
6hd7,15
6hd7,14
6hd7,10
6hd7,6
6hd7,12
6hd7,11
6hd7,7
6hd7,48
6hd7,51
6hd7,49
6hd7,37
6hd7,32
6hd7,19
6hd7,38
6hd7,31
6hd7,18
6hd7,28
6hd7,42
6hd7,17
6hd7,33
6hd7,26
6hd7,21
6hd7,34
6hd7,30
6hd7,22
6hd7,20
5ll6,18
5ll6,20
2i7x,1
2r8j,3
2rnn,1
6frk,52
2aqd,1
2qfw,1
2b9f,1
4a4k,1
3nis,1
4hau,2
2al1,1
2p6e,1
3pgq,1
1rjf,1
1ig8,1
1tbu,1
3bip,1
2eqb,1
3psi,1
2eqb,2
3zzg,1
1ku1,1
1bej,1
1jed,1
1ypr,1
2o1p,1
4hau,3
1ky2,1
1aed,1
1qp9,3
3pey,1
1yfc,1
3cmm,1
2r7z,8
2r7z,14
2bwe,2
2r7z,10
2r7z,4
2r7z,11
2r7z,7
2r7z,9
2r7z,6
2pm6,1
3oij,1
2r7z,15
2pm6,2
2r7z,13
5tf6,2
2bwe,1
2r7z,12
2r7z,5
5h4p,2
5h4p,1
3cmm,2
3tmk,1
3o8o,1
1od2,1
3o8o,2
1obd,1
3i5x,1
5uwq,3
3epl,2
3epl,1
1jci,1
3k8x,1
4r7e,1
1w93,1
2ix8,1
6hd7,44
6hd7,45
6hd7,50
6hd7,39
6hd7,41
3oeh,4
3oeh,5
1k03,1
5jgh,2
3oeh,2
3mzk,1
3mzk,2
3mg6,10
3mg6,7
3mg6,8
3mg6,2
3mg6,9
3mg6,14
3oeh,1
5cog,1
1cih,1
3oeh,3
1jcv,1
4ym7,5
4ym7,10
4ym7,12
2as6,1
3h3v,5
3h3v,12
2hhp,1
3h3v,1
4ym7,14
4ym7,6
4ym7,3
4ym7,13
4ym7,7
4ym7,2
4ym7,8
4ym7,4
4ym7,9
4ym7,11
4ym7,1
6gys,4
1akh,3
6gys,6
6gys,5
1akh,4
3h3v,10
3h3v,11
3h3v,7
3h3v,4
6suy,1
3h3v,8
3h3v,9
3s15,2
3j1o,7
3j1o,3
3j1o,4
3j1o,6
1yrn,4
1zil,1
1unz,1
4c9g,1
3j1o,2
1zhi,2
1zhi,1
5g5p,1
5g5p,3
6ptn,8
6ptn,5
6ptn,6
6ptn,7
6ptn,9
5g5p,4
5g5p,2
5flz,1
2euq,1
1of8,1
1oab,1
6ptn,4
6ptn,12
3kes,1
6ptn,10
1ezv,3
1ezv,4
1ezv,6
1ezv,9
6ptn,1
6ptn,3
6ptn,2
6ptn,11
5d5x,1
3qrl,1
5frs,1
5frs,2
3m3y,9
3pev,1
3m3y,8
3m3y,5
3m3y,6
5flz,3
5flz,2
5flz,4
1kxm,1
1z7q,3
1z7q,6
1z7q,2
1yea,1
1qsd,1
1z7q,12
3tp2,1
1z7q,4
1z7q,14
1z7q,1
1z7q,10
1z7q,7
2xgp,1
1z7q,5
1z7q,13
1sze,1
2iew,1
2a6z,1
1ezv,2
5m0h,1
3nim,1
1cpf,1
1m6u,1
3e2o,1
1ezv,1
1x3z,1
1ebh,1
3pev,2
6oo2,3
6oo2,1
2quq,1
3dxr,2
3dxr,1
5d5x,2
4asa,1
3s15,6
3s15,5
3s15,3
3h3v,6
3h3v,3
3h3v,2
6en7,1
2d2s,1
5uwq,2
3m3y,2
3m3y,10
3m3y,7
3m3y,4
3m3y,3
3j1o,5
3m3y,1
5nrl,26
5nrl,17
5nrl,24
5nrl,14
5nrl,22
5nrl,19
5nrl,18
5nrl,21
4am7,1
5nrl,20
5i1m,1
5nrl,41
5nrl,34
2r8k,3
5nrl,43
5nrl,31
5nrl,32
5nrl,42
5nrl,44
5nrl,35
5nrl,29
5nrl,30
1zm9,1
2cvx,1
4a71,1
3gdl,1
4bbs,7
4bbs,9
4bbs,13
4bbs,11
3opb,1
2doq,2
3e9p,1
3kl4,2
4bbs,16
4bbs,15
4bbs,14
4bbs,10
4bbs,4
4bbs,5
4bbs,12
8prk,1
4bbs,1
4bbs,2
4bbs,6
4bbs,8
4bbs,3
1how,1
4pds,1
